ARTEMIS_APPLICATION_ID,ARTEMIS_CATEGORY_ID,ARTEMIS_SUB_CATEGORY_ID,ARTEMIS_ID,COINGECKO_ID,ECOSYSTEM_ID,DEFILLAMA_PROTOCOL_ID,VISIBILITY,SYMBOL,ICON,APP_NAME,DESCRIPTION,WEBSITE_URL,GITHUB_URL,X_HANDLE,DISCORD_HANDLE,DEVELOPER_NAME,DEVELOPER_EMAIL,DEVELOPER_X_HANDLE,LAST_UPDATED_BY,LAST_UPDATED_TIMESTAMP
init_capital,defi,collateralized_lending,,,,,TRUE,,,INIT capital,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
agni,defi,amm,,,,,TRUE,,,Agni,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
paragraph,other,social,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1743206084/application-icons/bsnet2i4pqyglpsuvkfp.jpg,Paragraph,"A new home for writing. Share your ideas & stories, grow your audience, and give your fans a new way to support your work.",https://paragraph.xyz/,,https://x.com/paragraph_xyz,,,,,terminal@artemisanalytics.xyz,2025-03-28 19:02:47.170
idrx,stablecoin,fiat_backed_stablecoin,,IDRX,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1745027046/application-icons/vntbykumor6iqnutg77l.jpg,IDRX,Indonesian Rupiah-backed stablecoin,https://home.idrx.co/en,,https://x.com/idrx_co,,Wildan,wildan@idrx.co,https://x.com/0xwildanr,terminal@artemisanalytics.xyz,2025-04-20 19:02:36.708
manifold,nft_app,nft_launchpad,,,,,TRUE,,,Manifold,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
destablecoin_hay,token,,,,,,TRUE,,,HAY Stablecoin,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
salvor,,,,,,,TRUE,,,Salvor,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
pump_swap,defi,spot,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1745337495/application-icons/jswmgrxgxs9v82u4gfaz.jpg,Pump.fun AMM,"Pumpswap is an exchange based token of pumpswap exchange. The token function is to provide liquidity, use to vote, hold to get more e.t.c.",,,,,,,,terminal@artemisanalytics.xyz,2025-04-30 12:07:45.835
pebble,gaming,gambling,,,,,TRUE,,,Pebble,"Pebble is NHN's first Web3 gaming platform, designed to provide a seamless blockchain gaming experience. With a strong focus on user engagement and token utility. NHN aims to establish Pebble as a leading Web3 gaming ecosystem by leveraging its expertise in game development and blockchain technology.",https://www.pebblestream.io/,,https://x.com/pebbleplay?lang=en,https://discord.com/invite/pebbleofficial,Jin Lee,kaez@nhn.com,https://x.com/kkaaeezz,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
oku,defi,spot,,,,,TRUE,,,Oku,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
beatswap,,,,,,,TRUE,,,Beatswap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
merchant_moe,defi,spot,,,,,TRUE,,,Merchant Moe,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
kage,,,,,,,TRUE,,,Kage,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
brocolli,token,,,,,,TRUE,,,Broccoli,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
slow_protocol,,,,,,,TRUE,SLOW,,Slow Protocol,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
pika_perp,defi,perpetuals,,pika-protocol,,3281.00000,TRUE,pika,https://coin-images.coingecko.com/coins/images/30279/small/Pika_protocol.png?1696529185,Pika Perp,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
sei_mutants,nft_app,collectible,,,,,TRUE,,,SEI Mutants,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
quizmatch,gaming,prediction_market,,,,,TRUE,,,Quizmatch,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
gridex,defi,spot,,gdx-token,,2856.00000,TRUE,gdx,,Gridex,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
lendle,defi,collateralized_lending,,,,,TRUE,,,Lendle,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
staked_longinus,token,,,,,,TRUE,,,Staked Longinus,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
mayan,bridge,cross_chain_bridge,,,,,TRUE,,,Mayan Finance,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
carpool_life_economy,token,,,,,,TRUE,,,Carpool Life Economy,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
boomerang,,,,,,,TRUE,,,Bommerang,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
avalon_labs,defi,collateralized_lending,,,,,TRUE,,,Avalon Labs,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
bitexlive,cefi,cex,,,,,TRUE,,,Bitexlive,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
seiyara,gaming,metaverse,,,,,TRUE,,,Seiyara,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
looksrare,nft_app,nft_marketplace,,looksrare,,1229.00000,TRUE,looks,https://coin-images.coingecko.com/coins/images/22173/small/circle-black-256.png?1696521517,Looksrare,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
nouns_builder,other,governance_incentives,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1743207712/application-icons/sv9yoolv9zqfc5cnpyvb.png,Nouns Builder,"Nouns Builder is a tool that allows any DAO to form and govern completely onchain, in the format of Nouns DAO.",https://nouns.build/,,https://x.com/nounsbuilder,,,,,terminal@artemisanalytics.xyz,2025-03-30 19:02:26.716
coinbase,cefi,cex,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740429656/application-icons/bbfcb6f8-0741-4509-8cc1-a2e1144ca396.png,Coinbase,"Coinbase is a leading cryptocurrency exchange platform that allows users to buy, sell, and store digital assets and hundreds of other cryptocurrencies. It operates as a regulated financial services company offering institutional trading, custody solutions, a crypto debit card, and educational resources while serving as a mainstream on-ramp to the cryptocurrency ecosystem.",https://www.coinbase.com/,,https://x.com/coinbase,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
compound,defi,collateralized_lending,,compound-governance-token,,,TRUE,comp,https://coin-images.coingecko.com/coins/images/10775/small/COMP.png?1696510737,Compound,"Compound is a decentralized lending protocol built on Ethereum that allows users to earn interest by supplying cryptocurrencies to lending pools or to borrow assets against their crypto collateral. The platform uses algorithmic interest rates based on supply and demand, with its governance token (COMP) enabling stakeholders to propose and vote on protocol changes.",https://compound.finance/,https://github.com/compound-finance/compound-protocol,https://twitter.com/compoundfinance,https://compound.finance/discord,Compound Labs,,https://twitter.com/compoundfinance,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
pancakeswap,defi,amm,,pancakeswap-token,,2769.00000,TRUE,cake,https://coin-images.coingecko.com/coins/images/12632/small/pancakeswap-cake-logo_%281%29.png?1696512440,Pancakeswap,"PancakeSwap is a decentralized exchange that allows users to trade cryptocurrencies, provide liquidity, stake tokens, and participate in yield farming.",https://pancakeswap.finance/,https://github.com/pancakeswap/,https://twitter.com/pancakeswap,https://discord.gg/pancakeswap,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
justlend,defi,collateralized_lending,,just,,,TRUE,jst,https://coin-images.coingecko.com/coins/images/11095/small/JUST.jpg?1696511035,JustLend,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
dydx,defi,perpetuals,dydx,dydx,1154,144.00000,TRUE,ethdydx,https://coin-images.coingecko.com/coins/images/17500/small/hjnIm9bV.jpg?1696517040,Dydx,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
mantle,blockchain,l2,,mantle,,,TRUE,mnt,https://coin-images.coingecko.com/coins/images/30980/small/Mantle-Logo-mark.png?1739213200,Mantle,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
immutable_x,blockchain,l2,,immutable-x,,,TRUE,imx,https://coin-images.coingecko.com/coins/images/17233/small/immutableX-symbol-BLK-RGB.png?1696516787,Immutable X,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
uniswap,defi,spot,,uniswap,,2198.00000,TRUE,uni,https://coin-images.coingecko.com/coins/images/12504/small/uniswap-logo.png?1720676669,Uniswap,"Uniswap is a decentralized exchange (DEX) built on the Ethereum blockchain. It allows users to swap ERC‑20 tokens directly from their wallets without relying on a centralized intermediary. Instead of a traditional order book, Uniswap uses an automated market maker (AMM) model where liquidity providers deposit tokens into pools. Traders then interact with these pools, and prices are determined algorithmically based on the pool's ratio of tokens.",https://app.uniswap.org/?utm_source=google&utm_medium=ppc&utm_campaign=21376785996&utm_content=us-en_desktop_gs_kw_brand-core_x_x_x_exact&utm_term=uniswap&hsa_acc=3416874723&hsa_cam=21376785996&hsa_grp=161446000777&hsa_ad=717196763940&hsa_src=g&hsa_tgt=kwd-820164656821&hsa_kw=uniswap&hsa_mt=e&hsa_net=adwords&hsa_ver=3&gad_source=1&gclid=CjwKCAiAzvC9BhADEiwAEhtlN-agtJyfsGiZehkQmkFFA5pX8BmhdymyAewATWFvCi8Wl2B17RrB6hoCifkQAvD_BwE,https://github.com/Uniswap,https://x.com/Uniswap,https://discord.com/invite/uniswap,Uniswap Labs,,https://x.com/Uniswap,terminal@artemisanalytics.xyz,2025-04-05 19:02:33.738
cap,,,,cap,,,TRUE,cap,https://strapi-dev.scand.app/uploads/Cap_logo_e5dd6e2dfe.jpg,Cap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
winkwall,other,social,,wink-3,,,TRUE,wink,https://coin-images.coingecko.com/coins/images/54466/small/Jc8Xgw8j_400x400.jpg?1739897165,Wink Wall,Some social gaming thing,https://t.co/BXK5GpWiR7,,https://x.com/Wink_Realm?mx=2,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
usdglo,stablecoin,fiat_backed_stablecoin,usdglo,glo-dollar,,,TRUE,usdglo,https://coin-images.coingecko.com/coins/images/29319/small/GLO_logo_pine_on_cyan_1_3.png?1716971065,USDGLO,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
kriya,defi,amm,,kriyadex,,,TRUE,kdx,https://coin-images.coingecko.com/coins/images/53781/small/Kriya_LOGO_1.png?1737345412,Kriya,,https://kriya.finance/,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
wrapped_avax,token,,,,,,TRUE,,,Wrapped AVAX,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
moe,token,,,,,,TRUE,,,MOE,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
polymarket,gaming,prediction_market,polymarket,,,,TRUE,,,Polymarket,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
hawk_terminal,gaming,metaverse,,,,,TRUE,,,Hawk Terminal,"Hawk Terminal positions itself as a comprehensive platform for Web3 gaming, aiming to accelerate the development of next-generation games and support developers through AI-enhanced tools. While specific details about its features and functionalities are limited, the platform's focus on integrating AI agents suggests an emphasis on innovative gameplay experiences and streamlined development processes.​",https://hawkterminal.com/,,,,,,,terminal@artemisanalytics.xyz,2025-04-29 11:31:28.575
kamino,defi,collateralized_lending,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740429078/application-icons/233c18e5-566a-4210-95ee-1ffb8bc0e162.png,Kamino,Kamino Lend (K-Lend) is a decentralized platform on the Solana blockchain that autonomously matches lenders with borrowers of crypto assets. The lending platform is supported by a robust risk management framework to ensure stability and solvency.,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
aylab,infrastructure,,,,,,TRUE,,,Aylab,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
hawkfi,infrastructure,,,,,,TRUE,,,HawkFi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
blitzdex,,,,,,,TRUE,,,Blitz DEX,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
good_game_arcade,gaming,metaverse,,,,,TRUE,,,Good Game Arcade,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
qrcoin_fun,nft_app,collectible,,QR,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1743136294/application-icons/l3crmxwom0bqrc5m0kcu.jpg,qrcoin.fun,onchain attention machine ™️,https://www.qrcoin.fun,,https://x.com/qrcoindotfun,,Jake,,https://x.com/0FJAKE,terminal@artemisanalytics.xyz,2025-03-28 19:02:47.170
pumpfun,other,memecoin,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1745337508/application-icons/niuskhkgsuwqzxoseueo.jpg,Pump.fun,"pump.fun is a cryptocurrency launchpad for the Solana blockchain that enables users to create tokens and trade them immediately on the platform, as well as to launch them onto decentralized exchanges, a process known as ""graduation"".",,,,,,,,terminal@artemisanalytics.xyz,2025-04-30 12:07:45.835
magic_eden,nft_app,nft_marketplace,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740428519/application-icons/magic_eden_iejbvf.png,Magic Eden,"Magic Eden is a leading NFT marketplace focused on Solana, Ethereum, and Bitcoin Ordinals, offering users a platform to buy, sell, and trade digital collectibles. It supports auctions, launchpad services, and community-driven projects.",https://magiceden.us/,https://github.com/magiceden,https://x.com/MagicEden,https://discord.com/invite/magiceden,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
opengsn,infrastructure,,,,,,TRUE,,,Opengsn,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
wbtc_network,token,,,,,,TRUE,,,WBTC Network,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
overherd,other,social,,,,,TRUE,,,OverHerd,"OverHerd is a decentralized, anonymous social platform that empowers users to share their voices without revealing their identities. It incentivizes participation by rewarding users with USDC for contributing content that resonates with the community. By eliminating the traditional influencer hierarchy, OverHerd aims to create a more equitable and engaging social experience.",https://www.overherd.xyz/,,,,,,,terminal@artemisanalytics.xyz,2025-04-29 11:31:28.564
hot_game,infrastructure,data_availability,,,,,TRUE,,,HOT Game,,,,,,,,,horace@artemisanalytics.xyz,2025-04-23 11:51:54.423
link3,other,social_media,,,,,TRUE,,,Link3,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
transit_finance,defi,perpetuals,,,,,TRUE,,,Transit Finance,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
extra_finance,asset_management,farming,,,,,TRUE,,,Extra Finance,"Extra Finance is a community-driven DeFi protocol on Optimism and Base that offers leveraged yield farming and lending services, allowing users to amplify returns through customizable strategies like reinvesting, market-neutral, and long/short positions. With up to 3x leverage, integration with DEXs such as Velodrome and Uniswap, and a dual-token system ($EXTRA and $veEXTRA) for rewards and governance, the platform provides flexible tools for both active farmers and passive lenders.",,,,,,,,seb@artemisanalytics.xyz,2025-05-06 16:02:55.489
cygnus_finance,asset_management,yield,,,,,TRUE,,,Cygnus Finance,"Cygnus Finance is a modular DeFi platform that bridges EVM and non-EVM ecosystems, offering stablecoin lending, leveraged trading, and yield generation backed by real-world assets like U.S. Treasury Bills. Its Liquidity Validation System (LVS) ensures secure, cross-chain liquidity verification, while the Instagram App Layer simplifies Web3 onboarding through social login and automated wallet creation.",,,,,,,,seb@artemisanalytics.xyz,2025-05-06 16:02:55.489
post,other,social_media,,,,,TRUE,,,Post,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
maverick,defi,amm,,,,,TRUE,,,Maverick,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
seiyan,other,memecoin,,,,,TRUE,,,Seiyan,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
perp,defi,perpetuals,,,,,TRUE,,,Perp,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
virtuals,infrastructure,,,virtual-protocol,,,TRUE,virtual,https://coin-images.coingecko.com/coins/images/34057/small/LOGOMARK.png?1708356054,Virtuals Protocol,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
axelar,bridge,cross_chain_bridge,axelar,axelar,283,2237.00000,TRUE,axl,https://coin-images.coingecko.com/coins/images/27277/small/V-65_xQ1_400x400.jpeg?1696526329,Axelar,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
across,bridge,cross_chain_bridge,across,across-protocol,,,TRUE,acx,https://coin-images.coingecko.com/coins/images/28161/small/across-200x200.png?1696527165,Across,"Across Protocol is a decentralized cross-chain bridge designed to enable fast, secure, and low-fee transfers of digital assets between different blockchain networks. It allows users to move tokens—often stablecoins and other popular assets—from one chain (or Layer‑2 network) to another by locking tokens on the source chain and minting equivalent tokens on the destination chain. This approach helps unify liquidity, minimizes slippage, and ensures that token identity (such as contract address and metadata) is preserved across chains.",https://across.to/,,https://x.com/AcrossProtocol,https://discord.across.to/,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
curve,defi,amm,curve,curve-dao-token,,,TRUE,crv,https://coin-images.coingecko.com/coins/images/12124/small/Curve.png?1696511967,Curve,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
celo_cusd,stablecoin,fiat_backed_stablecoin,cusd,celo-dollar,,,TRUE,cusd,https://coin-images.coingecko.com/coins/images/13161/small/icon-celo-dollar-color-1000-circle-cropped.png?1696512945,cUSD,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
dogwifhat,,,,dogwifcoin,,,TRUE,wif,https://coin-images.coingecko.com/coins/images/33566/small/dogwifhat.jpg?1702499428,WIF,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
magna,infrastructure,smart_contract_wallet,,,,,TRUE,,,Magna Digital,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
cz_broccoli,token,,,,,,TRUE,,,CZ's Broccoli,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
fide_ai,,,,,,,TRUE,,,FIDE_AI,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
dontbuyit,token,index,,,,,TRUE,,,DontBuyIt,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
catizen,,,,,,,TRUE,,,Catizen,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
polygon_zkevm,blockchain,l2,,,,,TRUE,,,Polygon Zkevm,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
seawise,,,,,,,TRUE,,,Seawise,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
bitkeep_nft,infrastructure,eoa,,,,,TRUE,,,Bitkeep Nft,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
anyswap,bridge,cross_chain_bridge,,anyswap,,,TRUE,any,https://coin-images.coingecko.com/coins/images/12242/small/anyswap.jpg?1696512074,Anyswap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
sharkyfi,nft_app,nft_fi,,,,,TRUE,,,sharky.fi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
deversifi,defi,spot,,,,,TRUE,,,Deversifi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
unishop_ai,defi,amm,,,,,TRUE,,,Unishop.ai,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
bedrock,blockchain,l2,bedrock,,787,787.00000,TRUE,bedrock,,Bedrock,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
solmedia,other,social_media,,solmedia,,,TRUE,media,https://coin-images.coingecko.com/coins/images/36330/small/new_3d.png?1711098500,Solmedia,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
zkswap,defi,amm,,,,,TRUE,,,Zkswap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
nois,blockchain,l1,,,,,TRUE,,,Nois – Reliable Randomness,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
basenames,other,social,,,,,TRUE,,,Basenames,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
celo_ceur,stablecoin,fiat_backed_stablecoin,ceur,celo-euro,,,TRUE,ceur,https://coin-images.coingecko.com/coins/images/16756/small/CEUR.png?1696516329,cEUR,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
the_arena,token,,,the-arena,,,TRUE,arena,https://coin-images.coingecko.com/coins/images/51173/small/_ARENA_TokenLogo_200x200.png?1730282003,The Arena,"The Arena is a decentralized social media platform that offers new ways for creators to connect with their audience and embeds monetization strategies, including trading tickets (shares), tipping creators, and participating in exclusive communities. This increases upside for creators, while also providing a venue for users to financially and socially invest in their favorite influencers.",https://t.co/qU4bPlhYcA,,https://x.com/TheArenaApp?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
amphora,,,,,,,TRUE,,,Amphora,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
falcon,token,,,,,,TRUE,,,Falcon,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
citizen_of_mantle,,,,,,,TRUE,,,Citizen of Mantle,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
sequence_enforcer,blockchain,l1,,,,,TRUE,,,Sequence Enforcer,Sequence Enforcer on Solana,,,,,,,,terminal@artemisanalytics.xyz,2025-03-31 19:02:55.008
seventh_age,,,,,,,TRUE,,,Seventh Age,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
mev,mev,,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1743094046/application-icons/ud6onkpxrdip6tcenz0f.webp,High Frequency Traders,"Addresses exhibiting patterns consistent with high-frequency trading or MEV activity, such as rapid transaction sequences.",,,,,,,,terminal@artemisanalytics.xyz,2025-03-31 19:02:55.008
hulezhi,other,memecoin,,,,,TRUE,,,HU LE ZHI,"HU LE ZHI (HULEZHI) is a meme-inspired cryptocurrency launched in February 2025. The project draws inspiration from a programmer's dramatic actions, including burning 600 ETH, donating 700 ETH to charity, and exposing systemic issues affecting his life.",,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
onchaingm,other,social,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1746035603/application-icons/C5Pf90K8_400x400_ljglya.jpg,OnChainGM,"OnChainGM is a decentralized Web3 platform that transforms the simple act of saying ""GM"" (good morning) into an on-chain engagement ritual. Users can send daily GM transactions across over 70 blockchain networks, building streaks and earning rewards for consistent participation. The platform fosters community interaction through gamified incentives, including referral programs and seasonal challenges, making blockchain engagement both fun and habitual.",https://onchaingm.com/,,,,,,,terminal@artemisanalytics.xyz,2025-04-29 11:31:28.566
qorpo,gaming,metaverse,,,,,TRUE,,,QorpoMintVirtualAsset,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
gmo,stablecoin,,,,,,TRUE,,,GMO,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
velocimeter,defi,amm,,,,,TRUE,,,Velocimeter,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
fragmentic,defi,restaking,,,,,TRUE,,,Fragmentic,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
ultimatechampions_champ,gaming,sports,,,,,TRUE,,,Ultimatechampions Champ,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
blend,defi,collateralized_lending,,,,,TRUE,,,Blend,,https://www.blend.capital/,,https://x.com/blend_capital,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
spark_fi,defi,collateralized_lending,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1743433577/application-icons/yrnkfnsv1o5kv5razala.jpg,spark.fi,"Spark.fi is a decentralized finance (DeFi) platform offering lending, borrowing, and savings services, primarily centered around the USDS stablecoin.",https://spark.fi/,,,,,,,horace@artemisanalytics.xyz,2025-03-31 19:02:55.008
aurora,blockchain,l2,,aurora,,,TRUE,aoa,,Aurora,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
owlto_finance,bridge,cross_chain_bridge,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740773778/application-icons/7af782f8-4635-494c-993d-e27701c06274.png,Owlto Finance,"Owlto Finance is a decentralized cross-rollup bridge designed to facilitate the transfer of assets directly between different Layer 2 scaling solutions on Ethereum. It addresses the inefficiencies of traditional layer 2 frameworks, where users previously had to withdraw assets to the Ethereum mainnet before depositing to another rollup, resulting in long waiting times and high gas fees. The platform aims to improve interoperability within the Ethereum ecosystem as transaction volumes increase and more applications migrate to layer 2 solutions for better throughput and reduced costs.",https://owlto.finance/,https://github.com/owlto-finance/,https://x.com/Owlto_Finance,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
dedust,,,,,,,TRUE,,,DeDust,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
hyperlane,bridge,messaging_protocol,,,,,TRUE,,,Hyperlane,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
tensor,nft_app,nft_marketplace,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740429217/application-icons/cce928ed-1ed1-4ff4-bba0-a2299adc9a6e.png,Tensor,"Tensor (TNSR) is a pioneering NFT marketplace on the Solana blockchain, offering a comprehensive ecosystem for traders and creators. It provides advanced trading features, deep liquidity, and real-time updates, along with unique financial instruments like Price Locks and YOLO Buys.",,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
aloha,infrastructure,smart_contract_wallet,,,,,TRUE,,,Aloha,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
xpet,gaming,metaverse,,,,,TRUE,,,xPET,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
bluemove,nft_app,nft_marketplace,,,,,TRUE,,https://strapi-dev.scand.app/uploads/Blue_Move_Logo_467f2dedf2.png,Bluemove,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
operation_safe_place_defense,gaming,metaverse,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1746038411/application-icons/lPSh_YVG_400x400_qarern.jpg,Operation Safe Place Defense,"Operation Safe Place Defense (OSPD) is a hybrid Web3 game that combines tower defense strategy with third-person shooter action, set in the war-torn continent of Athera. Players engage in both solo and multiplayer modes, utilizing NFT-based assets like turrets, mechs, and weapons to defend against AI-driven enemies. Beyond gameplay, OSPD integrates blockchain technology for true asset ownership and supports the ""Every Girl Safe"" initiative, directing a portion of proceeds to protect at-risk girls worldwide.",https://home.ospgame.com/,,,,,,,terminal@artemisanalytics.xyz,2025-04-29 11:31:28.574
